id,name,minplayers,maxplayers,minplaytime,maxplaytime,minage,bayesaverage,complexity,yearpublished
220632,Monster Slaughter,2.0,5.0,45.0,60.0,14.0,6.1198,2.1429,2018
294702,Tenpenny Parks,1.0,4.0,45.0,75.0,10.0,6.30401,2.1765,2022
168274,Mistfall,1.0,4.0,120.0,120.0,14.0,5.94742,3.9545,2015
313010,Cosmic Encounter: 42nd Anniversary Edition,3.0,5.0,60.0,120.0,14.0,6.58924,2.5098,2018
335212,Sentinels of the Multiverse: Definitive Edition,1.0,5.0,30.0,60.0,8.0,6.57611,2.7966,2022
158889,Summoner Wars: Alliances Master Set,2.0,4.0,45.0,45.0,9.0,6.56,2.7647,2014
691,Timbuktu,3.0,5.0,60.0,60.0,10.0,5.99774,2.7802,1993
148290,Longhorn,2.0,2.0,15.0,15.0,8.0,5.94959,1.7705,2013
367518,Imperium: Horizons,1.0,4.0,40.0,160.0,14.0,6.74841,4.0,2024
359394,My Island,2.0,4.0,30.0,30.0,10.0,6.29596,2.2759,2023
32666,Wealth of Nations,3.0,6.0,120.0,120.0,13.0,6.10854,3.6029,2008
390340,Challengers! Beach Cup,1.0,8.0,45.0,45.0,8.0,6.42024,2.1136,2023
20022,Terra Nova,2.0,4.0,45.0,45.0,10.0,5.91375,2.2744,2006
37907,Diamonds Club,2.0,4.0,60.0,75.0,10.0,6.17534,2.6145,2008
85036,20th Century,3.0,5.0,120.0,120.0,13.0,6.08491,2.9859,2010
296626,Sonora,1.0,4.0,30.0,45.0,10.0,6.06018,2.0606,2020
285894,Bravo!,1.0,6.0,20.0,20.0,8.0,6.20848,1.8409,2019
102148,NOIR: Deductive Mystery Game,2.0,9.0,15.0,60.0,8.0,5.86743,1.5882,2012
29972,El Capitán,2.0,5.0,75.0,75.0,10.0,6.0432,2.915,2007
37836,"Julius Caesar: Caesar, Pompey, and the Roman Civil War",2.0,2.0,60.0,180.0,12.0,6.46825,2.4525,2010
356414,Space Station Phoenix,2.0,4.0,60.0,120.0,14.0,6.31635,3.0469,2022
22287,Buccaneer,3.0,5.0,30.0,30.0,8.0,5.828,1.5877,2006
40832,Keltis: Das Kartenspiel,2.0,4.0,20.0,20.0,8.0,6.00871,1.4841,2009
415054,Piña Coladice,2.0,4.0,10.0,20.0,8.0,6.04392,1.0435,2024
272438,Blockbuster,4.0,10.0,30.0,60.0,12.0,5.91876,1.087,2019
25224,Hermagor,2.0,5.0,90.0,120.0,12.0,6.0963,3.1702,2006
5406,New England,3.0,4.0,90.0,90.0,12.0,5.91297,2.4611,2003
163920,Gaïa,2.0,5.0,30.0,30.0,8.0,5.77998,1.9344,2014
28181,Combat Commander: Pacific,2.0,2.0,180.0,180.0,12.0,6.60391,3.2486,2008
424816,Jungo,2.0,5.0,15.0,15.0,8.0,6.17561,1.1707,2025
17557,Super Farmer,2.0,6.0,20.0,20.0,7.0,5.55496,1.1525,1943
98918,Bios: Genesis,1.0,4.0,60.0,120.0,12.0,6.15429,4.385,2016
232666,Robin Hood and the Merry Men,1.0,5.0,60.0,90.0,13.0,5.97551,3.6279,2018
2639,Panzer Leader: Game of Tactical Warfare on the Western Front,2.0,2.0,90.0,90.0,12.0,5.96752,3.1073,1974
197097,Four Against Darkness,1.0,1.0,45.0,75.0,0.0,6.1802,2.102,2016
138431,Galaxy Defenders,1.0,5.0,120.0,120.0,12.0,6.28959,3.229,2014
48979,Wazabi,2.0,6.0,20.0,20.0,8.0,5.65216,1.0769,2008
9341,Lost Valley,3.0,4.0,60.0,60.0,10.0,6.02447,2.6164,2004
367662,Applejack,1.0,4.0,30.0,60.0,8.0,6.03266,2.0,2022
226519,EXIT: The Game – The House of Riddles,1.0,4.0,45.0,90.0,10.0,6.08075,1.6364,2017
9910,Wings of War: Watch Your Back!,2.0,4.0,20.0,20.0,10.0,6.11884,1.7077,2005
431305,Great Western Trail: El Paso,1.0,4.0,60.0,90.0,12.0,6.1821,2.8,2025
291847,Mantis Falls,2.0,3.0,60.0,90.0,14.0,6.16158,2.7143,2021
138233,Ascension: Rise of Vigil,2.0,4.0,30.0,30.0,13.0,6.1995,2.2676,2013
235817,Space Explorers,1.0,4.0,20.0,40.0,10.0,6.09192,2.254,2017
303051,Godzilla: Tokyo Clash,2.0,4.0,45.0,45.0,10.0,6.13472,2.2766,2020
217398,Path of Light and Shadow,2.0,4.0,60.0,120.0,14.0,6.31436,3.1304,2017
111,Rheinländer,3.0,5.0,45.0,45.0,12.0,6.00146,2.3111,1999
255615,GoodCritters,4.0,8.0,30.0,45.0,12.0,6.12906,1.4419,2018
254683,Dodos Riding Dinos,1.0,8.0,20.0,20.0,8.0,6.15556,1.625,2021
89952,Carcassonne: 10 Year Special Edition,2.0,5.0,45.0,45.0,8.0,6.40455,2.0194,2011
22192,HeroQuest Advanced Quest,2.0,5.0,90.0,90.0,10.0,6.15391,2.194,1990
204184,Risk: Europe,2.0,4.0,45.0,180.0,14.0,6.19336,2.6324,2015
8124,Industria,3.0,4.0,60.0,60.0,10.0,5.88412,2.6762,2003
241491,Who Did It?,3.0,6.0,15.0,15.0,6.0,5.91376,1.0222,2018
422541,Star Trek: Captain's Chair,1.0,2.0,60.0,120.0,14.0,6.78696,4.0462,2025
358816,Rear Window,3.0,5.0,40.0,40.0,13.0,6.31163,1.7174,2022
46807,Infinite City,2.0,6.0,45.0,45.0,10.0,5.76918,1.8917,2009
316622,Gods Love Dinosaurs,2.0,5.0,30.0,45.0,10.0,6.10212,2.2639,2020
360153,Marvel Dice Throne: Scarlet Witch v. Thor v. Loki v. Spider-Man,2.0,4.0,20.0,40.0,0.0,6.39642,2.4615,2022
23730,Gheos,2.0,4.0,45.0,60.0,10.0,5.92437,2.4615,2006
1768,Fireball Island,2.0,4.0,45.0,45.0,7.0,5.82561,1.3358,1986
7804,Dracula,2.0,2.0,30.0,30.0,12.0,5.80709,1.9209,2003
166857,Antike II,3.0,6.0,90.0,120.0,13.0,6.33382,2.8842,2014
406291,스플렌더: Pokémon (Splendor: Pokémon),2.0,4.0,30.0,30.0,10.0,6.51153,1.8367,2023
312318,Century: Golem Edition – An Endless World,2.0,4.0,30.0,45.0,8.0,6.35661,2.14,2020
2570,Atlantic Star,2.0,6.0,60.0,60.0,10.0,6.07564,2.1416,2001
35488,The Name of the Rose,2.0,5.0,75.0,75.0,10.0,6.08599,2.3701,2008
349955,The Quacks of Quedlinburg: MegaBox,2.0,5.0,45.0,60.0,10.0,6.63324,2.0488,2021
143147,Saboteur Gold,2.0,12.0,30.0,30.0,8.0,6.0554,1.4875,2011
130060,Ohne Furcht und Adel Sonderausgabe,2.0,7.0,60.0,60.0,10.0,6.12564,2.3611,2012
179460,Stronghold: 2nd edition,2.0,2.0,90.0,90.0,10.0,6.30493,3.7143,2015
225818,Mini Rails,1.0,5.0,40.0,60.0,13.0,6.09571,2.1277,2017
262114,Rival Restaurants,2.0,6.0,45.0,60.0,10.0,6.20401,2.2093,2019
63543,Horus Heresy,2.0,2.0,135.0,135.0,13.0,6.14234,3.7758,2010
296345,Sherlock Holmes Consulting Detective: The Baker Street Irregulars,1.0,8.0,90.0,90.0,14.0,6.61012,2.2778,2020
66214,Samarkand: Routes to Riches,2.0,5.0,45.0,45.0,8.0,6.08323,2.2685,2010
145588,Citrus,2.0,5.0,60.0,60.0,10.0,6.17905,2.5556,2013
15045,Risk: Star Wars – Clone Wars Edition,2.0,4.0,120.0,120.0,10.0,5.65885,2.2048,2005
299571,Bandida,1.0,4.0,15.0,15.0,6.0,5.89219,1.4634,2020
378200,Triqueta,2.0,5.0,20.0,30.0,7.0,6.07517,1.322,2023
118536,Police Precinct,1.0,6.0,90.0,90.0,13.0,6.06757,2.5684,2013
71906,Castaways,1.0,4.0,120.0,120.0,14.0,6.09669,2.9932,2010
6541,Articulate!,4.0,8.0,60.0,60.0,12.0,5.87112,1.2388,1992
137155,Potato Man,2.0,5.0,40.0,40.0,10.0,6.07841,1.4231,2013
33468,Zombie in My Pocket,1.0,1.0,5.0,5.0,11.0,5.79868,1.3009,2007
233955,Montana,2.0,4.0,45.0,45.0,10.0,5.99813,2.2292,2017
424774,Dorfromantik: Sakura,1.0,6.0,30.0,90.0,10.0,6.53136,1.9348,2024
38984,MOW,2.0,10.0,15.0,15.0,7.0,5.75302,1.0794,2008
169318,City of Spies: Estoril 1942,2.0,4.0,45.0,60.0,10.0,6.13372,2.4923,2015
154880,Voodoo,2.0,8.0,30.0,30.0,8.0,5.78291,1.1667,2014
355224,Isle of Trains: All Aboard,1.0,4.0,60.0,60.0,10.0,6.09572,2.2667,2023
260407,Soviet Kitchen Unleashed,1.0,6.0,25.0,25.0,12.0,6.00622,1.2727,2018
409693,Flatiron,1.0,2.0,45.0,45.0,12.0,6.33614,2.6324,2024
330950,Age of Galaxy,1.0,4.0,45.0,60.0,12.0,6.35563,3.1066,2022
128554,Völuspá,2.0,5.0,45.0,45.0,10.0,5.96816,1.9481,2012
113636,Edo,2.0,4.0,60.0,60.0,12.0,6.15542,2.9643,2012
38765,Ground Floor,2.0,6.0,90.0,150.0,12.0,6.14781,3.7135,2012
380,Polarity,2.0,4.0,20.0,20.0,8.0,5.84261,1.6814,1986
44,David & Goliath,3.0,6.0,60.0,60.0,8.0,5.93247,1.623,1997
182704,SteamRollers,1.0,5.0,30.0,45.0,10.0,5.93305,2.1724,2015
411255,Solstis,1.0,2.0,15.0,15.0,8.0,6.06418,1.2679,2024
358085,Village Rails,2.0,4.0,45.0,45.0,14.0,6.23586,2.1591,2022
40508,Scrabble Slam!,2.0,4.0,15.0,15.0,8.0,5.32976,1.18,2008
272409,Tiny Epic Tactics,1.0,4.0,30.0,60.0,14.0,5.93937,2.5676,2019
25574,Gin Rummy,2.0,2.0,30.0,30.0,8.0,5.85957,1.6944,1909
446231,7 Wonders Dice,2.0,7.0,25.0,30.0,10.0,5.88441,2.1176,2025
253398,Lost Cities: Rivals,2.0,4.0,40.0,40.0,10.0,5.98791,1.9286,2018
68264,No Retreat! The Russian Front,2.0,2.0,360.0,360.0,14.0,6.4132,3.1667,2011
192945,Coal Baron: The Great Card Game,2.0,4.0,50.0,80.0,10.0,6.16114,2.7174,2016
14,Basari,3.0,4.0,25.0,25.0,10.0,6.03343,1.8441,1998
187700,GKR: Heavy Hitters,1.0,4.0,60.0,120.0,12.0,6.27197,2.7692,2018
314421,The Fuzzies,2.0,4.0,5.0,15.0,6.0,5.87054,1.0,2021
69120,Cadwallon: City of Thieves,2.0,4.0,45.0,45.0,10.0,5.79047,2.3125,2010
130877,Blood Bound,6.0,12.0,30.0,30.0,14.0,5.93289,1.6197,2013
24762,Medici vs Strozzi,2.0,2.0,30.0,30.0,10.0,5.93751,2.4428,2006
275215,Namiji,2.0,5.0,30.0,45.0,8.0,6.16823,1.7442,2022
95105,1st & Goal,2.0,4.0,120.0,150.0,13.0,5.92495,1.8305,2011
154906,Isle of Trains,2.0,4.0,45.0,45.0,13.0,6.02198,2.0159,2014
145371,Three Kingdoms Redux,3.0,3.0,135.0,165.0,14.0,6.47073,3.9863,2014
158243,Dragon Slayer,2.0,5.0,15.0,15.0,14.0,5.5175,1.1099,2014
94480,Pantheon,2.0,4.0,60.0,90.0,10.0,6.00993,2.7578,2011
124380,Ladies & Gentlemen,4.0,10.0,30.0,30.0,14.0,5.89168,2.0877,2013
165872,Liberty or Death: The American Insurrection,1.0,4.0,180.0,360.0,14.0,6.41502,4.0685,2016
169,En Garde,2.0,2.0,20.0,30.0,8.0,5.92076,1.3876,1993
172546,Parfum,2.0,4.0,45.0,45.0,8.0,5.8879,2.1026,2015
137,Pass the Bomb,2.0,10.0,20.0,20.0,12.0,5.61254,1.2917,1994
413260,Botanicus,2.0,4.0,45.0,60.0,10.0,6.25425,2.3944,2024
3565,Mordheim: City of the Damned,2.0,6.0,60.0,60.0,10.0,6.2204,3.0935,1999
283934,EXIT: The Game – Theft on the Mississippi,1.0,4.0,45.0,90.0,12.0,6.1599,2.7083,2019
267401,Lawyer Up,1.0,2.0,60.0,75.0,13.0,6.05004,2.6486,2021
325853,Don't L.L.A.M.A. Dice,2.0,6.0,20.0,20.0,8.0,5.95046,1.1143,2021
341573,EXIT: The Game – The Lord of the Rings: Shadows over Middle-earth,1.0,4.0,45.0,90.0,10.0,5.88825,2.2414,2022
417323,Panda Spin,2.0,5.0,25.0,40.0,14.0,6.1777,2.0638,2024
122842,Exodus: Proxima Centauri,2.0,6.0,180.0,180.0,14.0,6.17274,3.6091,2012
270138,Terror Below,1.0,5.0,45.0,60.0,10.0,5.97109,1.9388,2019
247160,Dinosaur Tea Party,3.0,5.0,15.0,30.0,7.0,5.87359,1.1786,2018
216070,Hunt for the Ring,2.0,5.0,90.0,180.0,13.0,6.13026,3.1765,2017
805,Buffy the Vampire Slayer: The Game,2.0,5.0,90.0,90.0,12.0,5.93501,2.0064,2000
38026,Clue: Harry Potter Edition,3.0,5.0,30.0,30.0,9.0,5.73883,1.5714,2008
136056,Asante,2.0,2.0,40.0,40.0,10.0,6.0597,1.9878,2013
439742,Dewan,2.0,4.0,40.0,40.0,10.0,6.25984,2.0926,2025
163640,Eminent Domain: Microcosm,2.0,2.0,15.0,15.0,13.0,5.84263,1.9762,2014
175878,504,2.0,4.0,30.0,120.0,12.0,5.78732,3.4623,2015
422042,Tea Garden,2.0,4.0,90.0,120.0,12.0,6.3595,3.0816,2024
202732,Raise Your Goblets,2.0,12.0,20.0,45.0,8.0,5.73088,1.3939,2016
293678,Stellar,2.0,2.0,30.0,30.0,8.0,6.24764,2.1186,2020
71882,Conquest of Planet Earth: The Space Alien Game,1.0,4.0,30.0,90.0,12.0,6.05677,2.2264,2010
218920,Valletta,2.0,4.0,40.0,80.0,10.0,6.11369,2.3404,2017
119391,Il Vecchio,2.0,4.0,60.0,60.0,10.0,6.09585,2.6121,2012
36811,The Princes of Machu Picchu,2.0,5.0,90.0,90.0,12.0,6.10781,3.0989,2008
176361,One Night Revolution,3.0,10.0,15.0,15.0,14.0,5.72474,1.8696,2015
1887,Legend of the Five Rings,2.0,8.0,45.0,45.0,12.0,6.16209,3.2953,1995
139991,Fresco: Big Box,2.0,4.0,60.0,60.0,10.0,6.40357,2.7586,2014
256877,Hail Hydra,5.0,8.0,40.0,75.0,14.0,5.85445,1.8947,2018
20806,Three-Dragon Ante,2.0,6.0,20.0,20.0,12.0,5.8764,1.7297,2005
283649,Deep Blue,2.0,5.0,45.0,45.0,8.0,5.97433,1.9259,2019
403116,Next Station: Paris,1.0,4.0,25.0,30.0,8.0,6.27302,1.7391,2024
284778,Unmatched: Jurassic Park – Dr. Sattler vs. T. Rex,2.0,2.0,20.0,40.0,14.0,6.4992,2.0,2022
10550,Big Boggle,2.0,8.0,10.0,10.0,8.0,6.05062,1.5,1979
112869,Munchkin Apocalypse,3.0,6.0,90.0,90.0,10.0,5.80029,2.0909,2012
91984,Québec,2.0,5.0,75.0,75.0,13.0,6.18742,2.9774,2011
163370,Carcassonne: Gold Rush,2.0,5.0,35.0,35.0,8.0,6.17634,1.9242,2014
331571,My Gold Mine,2.0,6.0,25.0,25.0,7.0,6.09075,1.0847,2021
299121,Machina Arcana (Second/Third Edition),1.0,4.0,150.0,150.0,13.0,6.41164,3.6494,2019
149776,Fireteam Zero,1.0,4.0,90.0,90.0,14.0,6.26053,2.7833,2015
336755,King of Tokyo: Monster Box,2.0,6.0,30.0,30.0,8.0,6.37511,1.4286,2021
20080,Aqua Romana,2.0,4.0,45.0,60.0,8.0,5.83271,2.1598,2005
171905,Orléans: Deluxe Edition,2.0,5.0,90.0,90.0,12.0,6.70113,3.0789,2015
655,Castle,2.0,5.0,30.0,30.0,14.0,5.74027,1.9048,2000
222219,Kero,2.0,2.0,30.0,30.0,9.0,6.12773,2.0612,2018
118418,Divinare,2.0,4.0,30.0,30.0,13.0,6.01411,1.7788,2012
15954,Conquest of Paradise,1.0,4.0,90.0,90.0,12.0,6.09133,2.5111,2007
123499,City of Iron,2.0,4.0,120.0,120.0,13.0,6.17954,3.2295,2013
370581,Fractured Sky,1.0,5.0,45.0,75.0,14.0,6.27847,2.375,2024
1536,Lord of the Fries,3.0,8.0,45.0,45.0,12.0,5.6723,1.2867,1998
157820,Escape: The Curse of the Temple – Big Box,1.0,6.0,10.0,10.0,8.0,6.34467,1.52,2014
376747,Deep Dive,1.0,6.0,15.0,20.0,10.0,5.95636,1.1064,2023
397393,Altered,2.0,4.0,10.0,40.0,0.0,6.12842,2.7021,2024
178613,Star Trek: Five-Year Mission,3.0,7.0,30.0,45.0,10.0,5.90625,1.7391,2015
258451,Deckscape: The Mystery of Eldorado,1.0,6.0,30.0,90.0,12.0,5.874,1.7188,2018
429405,Orloj: The Prague Astronomical Clock,1.0,4.0,60.0,120.0,14.0,6.48923,3.6239,2025
58,Kings & Things,2.0,4.0,60.0,180.0,12.0,5.9064,2.6442,1986
126996,King's Forge,2.0,4.0,45.0,60.0,14.0,6.06691,2.3103,2014
360206,Discordia,1.0,4.0,60.0,90.0,12.0,6.2839,3.0122,2022
244,Circus Maximus,2.0,10.0,120.0,120.0,12.0,6.00531,2.6168,1979
358669,12 Chip Trick,2.0,4.0,20.0,20.0,8.0,6.04423,1.641,2022
230191,The Island of El Dorado,2.0,4.0,25.0,80.0,10.0,5.77871,1.8116,2018
122294,Ascension: Immortal Heroes,1.0,2.0,30.0,30.0,13.0,6.23775,2.1071,2012
1116,Oh Hell!,3.0,7.0,30.0,30.0,10.0,6.07536,1.7317,1930
373600,Cthulhu: Death May Die – Fear of the Unknown,1.0,5.0,90.0,90.0,14.0,6.75615,2.6809,2024
31808,GUBS: A Game of Wit and Luck,2.0,6.0,20.0,20.0,10.0,5.69185,1.3617,2007
353152,Framework,1.0,4.0,30.0,30.0,8.0,6.12385,1.766,2022
531,Merchants of Amsterdam,3.0,5.0,90.0,90.0,10.0,5.99519,2.6304,2000
22278,12 Thieves,2.0,4.0,45.0,45.0,8.0,5.86306,1.8729,2006
364641,Joan of Arc: Orléans Draw & Write,1.0,5.0,30.0,45.0,12.0,6.19786,2.4091,2022
7480,"Sword of Rome: Conquest of Italy, 362-272 BC",2.0,5.0,360.0,360.0,12.0,6.25354,3.3318,2004
130,Iron Dragon,2.0,6.0,240.0,240.0,12.0,6.08277,2.9342,1994
111105,Agents of SMERSH,1.0,4.0,90.0,90.0,13.0,6.09439,2.4848,2012
295944,EXIT: The Game – The Enchanted Forest,1.0,4.0,45.0,90.0,12.0,6.09254,1.9259,2020
219101,Pavlov's House,1.0,3.0,60.0,75.0,12.0,6.44056,2.8202,2018
140519,Myth,2.0,5.0,120.0,120.0,12.0,5.84548,3.8456,2014
200785,Legendary Inventors,2.0,5.0,30.0,40.0,10.0,5.82836,2.0213,2016
158340,Lost Legacy: Flying Garden,2.0,4.0,10.0,10.0,10.0,5.98911,1.3077,2013
6050,Duel of Ages Set 1: Worldspanner,2.0,16.0,120.0,120.0,12.0,5.8842,2.8769,2003
252399,Vast: The Mysterious Manor,1.0,5.0,60.0,120.0,13.0,6.26591,3.75,2019
231665,Fast Forward: FORTRESS,2.0,4.0,15.0,15.0,10.0,5.80188,1.3056,2017
207062,Dungeons & Dragons: Rock Paper Wizard,3.0,6.0,30.0,30.0,14.0,5.91095,1.3226,2016
170587,Don't Mess with Cthulhu,4.0,6.0,1.0,30.0,10.0,6.03836,1.1538,2014
420,Rail Baron,3.0,6.0,180.0,240.0,10.0,5.91762,2.2632,1977
181819,Sorcerer,2.0,4.0,30.0,90.0,14.0,6.14121,2.9796,2019
235014,Sorcerer City,1.0,6.0,45.0,60.0,14.0,6.24809,2.2727,2020
1484,Clue: The Great Museum Caper,2.0,7.0,30.0,30.0,10.0,6.01859,1.9248,1991
5336,Talisman (Third Edition),2.0,8.0,120.0,120.0,9.0,5.79379,2.0884,1994
166158,Dark Tales,2.0,4.0,30.0,30.0,14.0,5.89095,1.5769,2014
429863,Covenant,1.0,4.0,100.0,100.0,14.0,6.38465,3.7156,2025
156496,March of the Ants,1.0,5.0,60.0,90.0,13.0,6.13707,2.716,2015
278292,Anachrony: Infinity Box,1.0,4.0,30.0,120.0,15.0,6.8906,3.9701,2020
397897,Horrified: Greek Monsters,1.0,5.0,60.0,60.0,10.0,6.2764,2.2,2023
40444,Livingstone,2.0,5.0,35.0,35.0,8.0,5.87481,2.0172,2009
132544,Tesla vs. Edison: War of Currents,2.0,5.0,90.0,90.0,14.0,5.98336,3.243,2015
304668,Robot Quest Arena,2.0,4.0,30.0,60.0,12.0,6.35228,2.1515,2023
447174,A Wild Venture,2.0,2.0,40.0,60.0,10.0,6.44883,2.6,2025
533,Labyrinth: The Card Game,2.0,6.0,30.0,30.0,7.0,5.52354,1.2113,2000
420077,The Mandalorian: Adventures,1.0,4.0,30.0,60.0,12.0,6.2894,2.2449,2024
205045,Avenue,1.0,10.0,15.0,15.0,8.0,6.0387,1.3824,2016
4488,Scarab Lords,2.0,2.0,20.0,40.0,12.0,5.71494,1.9128,2002
764,Mad Gab,2.0,12.0,45.0,45.0,10.0,5.28704,1.2353,1996
2290,Good & Bad Ghosts,2.0,2.0,15.0,15.0,8.0,5.84688,1.3191,1980
1604,The Mad Magazine Game,2.0,4.0,60.0,60.0,8.0,5.26778,1.1875,1979
240225,Roll to the Top!,2.0,5.0,15.0,25.0,9.0,5.96963,1.0625,2018
30367,Perry Rhodan: The Cosmic League,2.0,2.0,30.0,30.0,10.0,6.01531,1.9615,2007
307561,Steam Up: A Feast of Dim Sum,2.0,5.0,40.0,60.0,8.0,5.95068,1.5745,2023
280748,Escape the Dark Sector,1.0,4.0,20.0,60.0,0.0,6.17157,2.0952,2020
21641,Aquädukt,2.0,4.0,30.0,30.0,8.0,5.87441,1.7064,2005
827,Attila,2.0,5.0,45.0,45.0,10.0,5.89426,2.5533,2000
342894,Mythic Mischief,1.0,4.0,45.0,90.0,14.0,6.304,2.5385,2022
11229,Star Wars Miniatures,2.0,2.0,60.0,60.0,12.0,6.01058,2.3143,2004
231999,Finished!,1.0,1.0,30.0,45.0,10.0,6.00758,2.1667,2017
58110,Horse Fever,2.0,6.0,90.0,90.0,10.0,6.05928,2.3654,2009
364766,MicroMacro: Crime City – All In,1.0,4.0,15.0,45.0,12.0,6.44022,1.075,2022
300930,Schotten Totten 2,2.0,2.0,20.0,20.0,8.0,6.13198,1.9545,2020
361788,First in Flight,1.0,4.0,45.0,75.0,12.0,6.29228,2.3231,2023
166571,Tramways,1.0,5.0,120.0,120.0,12.0,6.27073,3.8049,2016
359893,Sounds Fishy,4.0,10.0,30.0,30.0,10.0,5.97915,1.0,2022
30241,Patrician,2.0,5.0,50.0,50.0,10.0,5.96134,1.9204,2007
246701,DOS,2.0,4.0,30.0,45.0,7.0,5.18716,1.3871,2018
285773,Arkham Horror: Final Hour,1.0,4.0,60.0,60.0,12.0,5.84331,2.2642,2019
331224,Zombicide: Undead or Alive,1.0,6.0,60.0,60.0,14.0,6.42164,2.4857,2022
5130,Afrikan tähti,2.0,5.0,45.0,45.0,6.0,5.14114,1.0964,1951
237087,DropMix,1.0,6.0,15.0,30.0,16.0,5.94775,1.3182,2017
192343,Bubblee Pop,1.0,2.0,20.0,20.0,8.0,5.75255,1.3043,2016
146149,Quick Cups,2.0,4.0,15.0,15.0,6.0,5.75155,1.037,2013
424152,Orapa Mine,2.0,5.0,20.0,30.0,8.0,6.30378,1.9268,2024
298229,Steampunk Rally Fusion,2.0,8.0,45.0,60.0,14.0,6.23842,2.8049,2021
422332,Star Wars: The Deckbuilding Game – Clone Wars Edition,2.0,2.0,30.0,90.0,12.0,6.50074,2.3103,2024
589,Wiz-War,2.0,4.0,60.0,60.0,10.0,6.03119,2.0,1983
92044,Dungeons & Dragons: Conquest of Nerath Board Game,2.0,4.0,120.0,240.0,12.0,6.04315,2.6397,2011
38548,Fast Flowing Forest Fellers,2.0,5.0,30.0,30.0,8.0,5.91403,1.5248,2008
408636,Skara Brae,1.0,4.0,45.0,60.0,13.0,6.34551,2.7162,2025
172971,Crossing,3.0,6.0,15.0,15.0,6.0,5.96293,1.0476,2013
358981,"Air, Land, & Sea: Spies, Lies, & Supplies",2.0,2.0,15.0,30.0,14.0,6.40875,1.7778,2022
187653,Covert,2.0,4.0,45.0,90.0,13.0,6.11642,3.0,2016
23451,Space Dealer,3.0,4.0,30.0,30.0,10.0,5.9112,2.4058,2006
218421,Street Masters,1.0,4.0,45.0,120.0,14.0,6.45074,2.8387,2018
157958,DungeonQuest: Revised Edition,1.0,4.0,60.0,60.0,14.0,6.12114,2.0,2014
19427,Gemblo,2.0,6.0,30.0,30.0,6.0,5.99879,1.8451,2003
302917,King of 12,2.0,4.0,20.0,40.0,10.0,5.91957,1.4043,2020
27389,Smart Ass,2.0,6.0,30.0,30.0,12.0,5.45905,1.2969,2006
20134,The End of the Triumvirate,2.0,3.0,60.0,90.0,10.0,6.0208,2.7399,2005
154003,Pagoda,2.0,2.0,30.0,45.0,8.0,5.95709,1.8657,2014
146221,Forge War,1.0,4.0,60.0,180.0,12.0,6.15535,3.7479,2015
257066,Sierra West,1.0,4.0,40.0,60.0,14.0,6.01687,2.9846,2019
231567,Now Boarding,2.0,5.0,30.0,60.0,10.0,6.10706,2.1724,2018
18946,Just Desserts,2.0,5.0,25.0,25.0,8.0,5.56887,1.3158,2015
298060,Truffle Shuffle,2.0,4.0,15.0,30.0,14.0,6.03991,1.3793,2020
326945,Castles of Mad King Ludwig: Collector's Edition,1.0,5.0,60.0,90.0,13.0,6.60573,2.625,2022
292126,Excavation Earth,1.0,4.0,30.0,120.0,14.0,6.13502,3.8077,2021
209325,The Game: Extreme,1.0,5.0,20.0,30.0,8.0,6.05994,1.3429,2016
313963,Cloud City,2.0,4.0,30.0,60.0,10.0,5.87288,1.2857,2020
3421,StreetSoccer,2.0,2.0,20.0,30.0,8.0,5.91504,1.5381,2002
425445,Sweet Lands,1.0,4.0,100.0,200.0,14.0,6.5289,4.1643,2025
341496,Caesar's Empire,2.0,5.0,30.0,60.0,10.0,6.18895,1.5714,2022
344277,Corrosion,1.0,4.0,60.0,120.0,12.0,6.1123,3.3188,2021
24304,Unspeakable Words,2.0,6.0,30.0,30.0,10.0,5.79045,1.3153,2007
17104,Canasta,2.0,6.0,45.0,45.0,12.0,5.85074,2.1351,1939
2750,Imaginiff,3.0,8.0,30.0,30.0,12.0,5.48493,1.2195,1998
421374,Landmarks,2.0,10.0,15.0,25.0,8.0,6.05777,1.375,2024
29308,Beowulf: The Movie Board Game,2.0,4.0,30.0,60.0,10.0,5.82543,2.1382,2007
196202,Rum & Bones: Second Tide,2.0,6.0,60.0,60.0,14.0,6.30782,2.8286,2017
40425,Maori,2.0,5.0,30.0,45.0,8.0,5.94435,1.7863,2009
130899,12 Days,3.0,5.0,15.0,15.0,8.0,5.91098,1.1972,2011
173156,Timeline Challenge,2.0,10.0,30.0,30.0,10.0,6.11348,1.3333,2015
1751,Jumanji,2.0,4.0,45.0,45.0,8.0,5.03149,1.38,1995
312618,Flourish,1.0,7.0,20.0,60.0,8.0,5.95774,1.8542,2021
12205,In a Pickle,2.0,6.0,20.0,30.0,10.0,5.14146,1.2088,2004
41569,The Great Fire of London 1666,3.0,6.0,80.0,120.0,12.0,5.88825,2.5639,2010
3141,The Bucket King,2.0,6.0,45.0,45.0,10.0,5.84084,1.2316,2002
162559,Smash Up: Munchkin,2.0,4.0,30.0,45.0,12.0,5.88723,2.2,2015
257518,Claustrophobia 1643,2.0,2.0,45.0,90.0,14.0,6.44095,2.7407,2019
2808,The Russian Campaign,2.0,2.0,360.0,360.0,12.0,6.19853,2.8474,1974
349750,Molly House,1.0,5.0,60.0,120.0,14.0,6.22533,3.7387,2025
302312,Chronicles of Crime: 2400,1.0,4.0,60.0,90.0,12.0,6.25023,2.1923,2021
